Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4294168,MDG_0000000001,COUNTRY,BRB,AMR,YEAR,Americas,SEX,1974,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.5 [32.0-35.0],33.467241115,31.995584896,34.968308015,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4294175,MDG_0000000001,COUNTRY,GRD,AMR,YEAR,Americas,SEX,1968,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.3 [36.3-42.5],39.253121665,36.275555231,42.450903052,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
4294259,MDG_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.7 [48.1-57.7],52.659995067,48.145728822,57.725276446,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4294301,MDG_0000000001,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.1 [10.9-19.0],14.146593219,10.936774769,19.044624578,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4294417,MDG_0000000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,1985,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.8 [55.0-65.0],59.762792712,54.979795331,64.993562457,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4294484,MDG_0000000001,COUNTRY,GUY,AMR,YEAR,Americas,SEX,1965,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,61.6 [52.5-72.6],61.647189442,52.46937204,72.555428545,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
4294762,MDG_0000000001,COUNTRY,ISR,EUR,YEAR,Europe,SEX,1980,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.7 [16.2-17.1],16.660965096,16.220637915,17.092816256,,2025-04-15T15:49:27.583+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4294883,MDG_0000000001,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.2 [28.9-75.6],47.185202083,28.940226562,75.562511632,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4295093,MDG_0000000001,COUNTRY,BGR,EUR,YEAR,Europe,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.7 [7.4-8.0],7.699956441,7.413666209,7.999644201,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4295104,MDG_0000000001,COUNTRY,CAF,AFR,YEAR,Africa,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,110.4 [99.9-122.6],110.40684808,99.9344577,122.562106105,,2025-04-15T15:49:27.583+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4295183,MDG_0000000001,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,1998,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.5 [5.4-5.6],5.498796919,5.407075552,5.589294057,,2025-04-15T15:49:27.583+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4295633,MDG_0000000001,COUNTRY,SVK,EUR,YEAR,Europe,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.8 [11.4-12.1],11.760357474,11.411147585,12.098421061,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4295770,MDG_0000000001,COUNTRY,CHL,AMR,YEAR,Americas,SEX,1963,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,103.8 [101.4-106.2],103.80581028,101.411105513,106.225549644,,2025-04-15T15:49:27.583+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
4295780,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.2 [12.6-14.0],13.233023843,12.602501498,14.034440325,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4295970,MDG_0000000001,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.8 [7.5-10.3],8.807509802,7.522334731,10.305370314,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4296404,MDG_0000000001,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,1990,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,103.1 [101.1-105.4],103.146885015,101.14328307,105.419462325,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4296822,MDG_0000000001,COUNTRY,GEO,EUR,YEAR,Europe,SEX,1977,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.2 [38.4-73.9],53.17844194,38.409757199,73.889677036,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4296912,MDG_0000000001,COUNTRY,GRD,AMR,YEAR,Americas,SEX,1974,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.0 [28.4-36.2],32.03790746,28.395948492,36.177683942,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4296914,MDG_0000000001,COUNTRY,NOR,EUR,YEAR,Europe,SEX,1977,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.3 [9.0-9.6],9.290162061,9.000942388,9.584962168,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4297622,MDG_0000000001,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,1987,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.6 [43.4-52.2],47.619110954,43.375192427,52.173551634,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4298227,MDG_0000000001,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,97.1 [75.5-126.4],97.057000373,75.470574651,126.415419589,,2025-04-15T15:49:27.583+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4298358,MDG_0000000001,UNSDGREGION,UNSDG_EUROPE,,YEAR,,SEX,1997,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.1 [9.9-10.3],10.072149152,9.924677732,10.257071598,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4298458,MDG_0000000001,COUNTRY,CRI,AMR,YEAR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.0 [8.8-9.3],9.043582229,8.821264787,9.277964171,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4298597,MDG_0000000001,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.0 [3.8-4.2],3.994319395,3.790591698,4.201567724,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4298808,MDG_0000000001,COUNTRY,GEO,EUR,YEAR,Europe,SEX,1996,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.7 [35.1-44.9],39.661381865,35.060449492,44.940490947,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4298837,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,1953,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,167.3 [140.4-198.9],167.284173236,140.358240193,198.85327678,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
4298995,MDG_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.2 [7.0-7.3],7.152900464,7.000346542,7.315091666,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4299373,MDG_0000000001,COUNTRY,ECU,AMR,YEAR,Americas,SEX,1984,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.7 [44.6-55.3],49.653704188,44.554863412,55.269548946,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4299518,MDG_0000000001,COUNTRY,CIV,AFR,YEAR,Africa,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,91.6 [84.6-98.8],91.558275461,84.625403245,98.845735995,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4299564,MDG_0000000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,1994,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.0 [11.7-12.3],11.980881053,11.672635162,12.304922931,,2025-04-15T15:49:27.583+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4299607,MDG_0000000001,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,1958,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,127.1 [110.2-146.7],127.127484855,110.228672079,146.737821193,,2025-04-15T15:49:27.583+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
4299709,MDG_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.9 [31.7-36.3],33.868784385,31.725701741,36.260877721,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4299795,MDG_0000000001,COUNTRY,VCT,AMR,YEAR,Americas,SEX,1983,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.2 [29.6-32.9],31.195897397,29.568795346,32.930921259,,2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4299852,MDG_0000000001,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,1985,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.6 [32.4-47.9],39.557188603,32.446030962,47.898054804,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4300174,MDG_0000000001,COUNTRY,SEN,AFR,YEAR,Africa,SEX,1976,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,116.8 [110.2-123.7],116.843197823,110.15489365,123.734246427,,2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4300339,MDG_0000000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,1992,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.1 [83.4-97.6],90.138584438,83.370501657,97.603677375,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4300645,MDG_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,SEX,1970,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,148.2 [136.5-161.4],148.200209264,136.467948088,161.397727638,,2025-04-15T15:49:27.583+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4300979,MDG_0000000001,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.4 [7.6-9.3],8.417975001,7.605306356,9.329686788,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4301193,MDG_0000000001,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.6 [4.3-7.5],5.613157056,4.289132585,7.468165742,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4301297,MDG_0000000001,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.0 [49.0-68.5],57.980579073,48.971964724,68.457697407,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4301320,MDG_0000000001,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.9 [2.8-3.1],2.93400876,2.808820075,3.069117117,,2025-04-15T15:49:27.583+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4301430,MDG_0000000001,COUNTRY,BEL,EUR,YEAR,Europe,SEX,1988,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.9 [8.7-9.1],8.921580273,8.743919997,9.101404262,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4301535,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIASOUTHEASTERNASIA,,YEAR,,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.0 [11.4-12.8],12.015046912,11.399403151,12.774983159,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4301650,MDG_0000000001,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.1 [10.9-21.3],15.133507123,10.892788434,21.343656294,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4301779,MDG_0000000001,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.6 [27.3-34.3],30.607049922,27.332398382,34.257717986,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4301988,MDG_0000000001,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,1989,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,161.0 [142.4-181.1],161.000631649,142.354310213,181.084687858,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4302314,MDG_0000000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.8 [6.6-7.1],6.847915446,6.598828116,7.097795084,,2025-04-15T15:49:27.583+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4302479,MDG_0000000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,1970,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.1 [52.8-63.9],58.063909807,52.8449093,63.894634953,,2025-04-15T15:49:27.583+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4302520,MDG_0000000001,COUNTRY,NAM,AFR,YEAR,Africa,SEX,1988,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,63.4 [56.7-70.9],63.443772358,56.749829433,70.866352952,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4302523,MDG_0000000001,COUNTRY,ALB,EUR,YEAR,Europe,SEX,1981,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.1 [44.2-74.6],58.134282122,44.162031021,74.646625978,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4302682,MDG_0000000001,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,1961,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.0 [58.3-98.4],75.9949926,58.315445723,98.397597993,,2025-04-15T15:49:27.583+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
4302762,MDG_0000000001,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,1961,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,77.0 [63.2-92.3],77.007758474,63.222372403,92.250131049,,2025-04-15T15:49:27.583+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
4302848,MDG_0000000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,1977,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,135.0 [127.8-142.6],135.007551346,127.821077246,142.572273696,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4304337,MDG_0000000001,COUNTRY,UZB,EUR,YEAR,Europe,SEX,1983,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.3 [58.8-79.9],68.313081945,58.805346515,79.914350581,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system, with a rate of 4.5, 8.7 and 11.4 deaths per 1,000 live births for both sexes, respectively, in 2022. The most recent official sex-specific estimates from the vital registration system for infant and under-five mortality for males are 9.6 and 12.4 deaths per 1,000 live births and 7.7 and 10.2 deaths per 1,000 live births for females, respectively, in 2022.",2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4305089,MDG_0000000001,COUNTRY,CHE,EUR,YEAR,Europe,SEX,1974,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.2 [9.9-10.6],10.242408394,9.947188499,10.561584635,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4305123,MDG_0000000001,COUNTRY,CIV,AFR,YEAR,Africa,SEX,1972,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,136.6 [124.6-150.0],136.579499868,124.642592878,149.999156305,,2025-04-15T15:49:27.583+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
4306053,MDG_0000000001,UNSDGREGION,UNSDG_LDC,,YEAR,,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.7 [35.2-43.0],37.705569921,35.236163461,43.045104428,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4306132,MDG_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,SEX,1971,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [17.4-18.0],17.706758461,17.375025601,18.049753126,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4306231,MDG_0000000001,UNICEFREGION,UNICEFREGIONSA,,YEAR,,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.8 [31.3-36.6],33.782949021,31.307935527,36.5873099,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4306291,MDG_0000000001,COUNTRY,LCA,AMR,YEAR,Americas,SEX,1972,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.1 [46.7-51.5],49.052743239,46.679307916,51.546807366,,2025-04-15T15:49:27.583+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
4306578,MDG_0000000001,COUNTRY,COD,AFR,YEAR,Africa,SEX,1969,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,136.5 [103.6-180.9],136.538832596,103.573146915,180.918126696,,2025-04-15T15:49:27.583+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
4306662,MDG_0000000001,COUNTRY,MRT,AFR,YEAR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.6 [32.8-43.0],37.623802122,32.76377682,43.048063146,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4306944,MDG_0000000001,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,1974,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.3 [58.9-70.2],64.272658645,58.914096111,70.238354227,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4307518,MDG_0000000001,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.2 [11.4-17.5],14.160140578,11.442396508,17.471229163,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4307520,MDG_0000000001,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.6 [19.0-22.3],20.610577842,19.024084065,22.312381546,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4307645,MDG_0000000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,1965,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,79.7 [68.8-92.1],79.698346794,68.819983757,92.081165235,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
4307756,MDG_0000000001,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,1985,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,97.3 [90.9-104.5],97.291423549,90.86868129,104.512445026,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4307869,MDG_0000000001,UNSDGREGION,UNSDG_LDC,,YEAR,,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,85.6 [84.1-87.4],85.566006453,84.091490057,87.391949349,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4307879,MDG_0000000001,COUNTRY,LSO,AFR,YEAR,Africa,SEX,1959,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,129.4 [117.0-142.4],129.363405506,116.95398777,142.360796872,,2025-04-15T15:49:27.583+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
4308099,MDG_0000000001,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,1971,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.9 [56.8-76.6],65.884045871,56.77701718,76.596260558,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4308190,MDG_0000000001,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.3 [13.2-22.4],17.275887482,13.237841638,22.391018888,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4308693,MDG_0000000001,COUNTRY,DZA,AFR,YEAR,Africa,SEX,1971,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,162.2 [143.7-182.0],162.187738694,143.684902703,182.003396634,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4308877,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.7-2.2],1.920345478,1.668322303,2.203411844,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4309141,MDG_0000000001,COUNTRY,COG,AFR,YEAR,Africa,SEX,1997,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,77.5 [69.6-86.3],77.489414268,69.590040713,86.272123287,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4309621,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.3 [13.3-15.3],14.311361686,13.325732872,15.314253445,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4309854,MDG_0000000001,COUNTRY,VCT,AMR,YEAR,Americas,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.7 [19.8-23.6],21.659952044,19.837939587,23.61461034,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4310027,MDG_0000000001,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,1971,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,123.4 [103.3-148.1],123.396905829,103.294168358,148.149773733,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4310483,MDG_0000000001,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.6 [33.8-38.0],35.564406775,33.835813501,37.950893996,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4310507,MDG_0000000001,COUNTRY,TUR,EUR,YEAR,Europe,SEX,1965,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,149.2 [137.8-161.8],149.155107864,137.823802875,161.769491035,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
