Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9397401,WHOSIS_000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_MLE,2018,,,,,,,65.6 [64.9-66.5],65.55074167,64.85335521,66.48669162,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9397991,WHOSIS_000001,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_FMLE,2001,,,,,,,80.2 [80.1-80.4],80.24344831,80.13654007,80.42564895,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9401722,WHOSIS_000001,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,,,,,,,82.7 [82.6-82.9],82.70166924,82.59515467,82.91474444,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9402140,WHOSIS_000001,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_FMLE,2011,,,,,,,79.1 [79.1-79.2],79.12360608,79.10464874,79.20345314,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9403053,WHOSIS_000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2018,,,,,,,68.8 [68.6-69.1],68.81463552,68.57372888,69.13644299,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9410369,WHOSIS_000001,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,77.2 [77.2-77.3],77.22790283,77.2160577,77.30422543,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9410861,WHOSIS_000001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,,,,,,,76.9 [76.6-77.2],76.864888,76.63298605,77.2083798,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9415108,WHOSIS_000001,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_FMLE,2021,,,,,,,83.5 [83.1-84.0],83.51311535,83.12322747,84.04282446,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9415845,WHOSIS_000001,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_BTSX,2012,,,,,,,81.6 [81.6-81.7],81.57002049,81.55626923,81.66467376,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9417005,WHOSIS_000001,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,66.4 [65.8-67.0],66.38031105,65.76171916,67.0301039,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9417253,WHOSIS_000001,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,70.1 [69.9-70.5],70.14783761,69.90248347,70.45953682,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9417932,WHOSIS_000001,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2006,,,,,,,61.5 [60.8-62.3],61.54184283,60.80883956,62.32769784,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9420824,WHOSIS_000001,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,73.6 [73.3-73.9],73.56239685,73.28294718,73.88126352,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9422083,WHOSIS_000001,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2005,,,,,,,67.1 [66.8-67.4],67.08454719,66.837355,67.38303977,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9422158,WHOSIS_000001,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,69.4 [68.8-70.1],69.35212212,68.75528218,70.10095899,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9422841,WHOSIS_000001,COUNTRY,LTU,EUR,YEAR,Europe,SEX,SEX_FMLE,2002,,,,,,,77.2 [77.2-77.4],77.24023904,77.18199578,77.36036527,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9423002,WHOSIS_000001,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2021,,,,,,,65.5 [64.6-66.5],65.48786529,64.55629491,66.53249997,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9424031,WHOSIS_000001,COUNTRY,FIN,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,84.2 [84.1-84.3],84.15385641,84.10260458,84.25549328,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9428574,WHOSIS_000001,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_BTSX,2007,,,,,,,78.3 [78.3-78.4],78.29892667,78.28547519,78.38139107,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9429147,WHOSIS_000001,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_BTSX,2018,,,,,,,81.0 [80.9-81.1],80.96185803,80.94026113,81.05005006,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9433504,WHOSIS_000001,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2016,,,,,,,71.8 [71.5-72.2],71.83874259,71.51960281,72.24756616,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9434223,WHOSIS_000001,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,,,,,,,80.9 [80.9-81.0],80.94104357,80.92225247,81.03015155,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9434313,WHOSIS_000001,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,55.7 [54.8-56.7],55.69615801,54.79973377,56.70890178,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9435239,WHOSIS_000001,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2020,,,,,,,58.6 [57.7-59.7],58.6314583,57.69510786,59.73672238,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9435320,WHOSIS_000001,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,81.7 [81.6-81.9],81.7436931,81.61013791,81.92677184,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9435501,WHOSIS_000001,REGION,SEAR,,YEAR,,SEX,SEX_FMLE,2007,,,,,,,68.7 [68.1-69.2],68.67723378,68.07489437,69.22306119,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9435962,WHOSIS_000001,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,73.4 [73.4-73.6],73.44860542,73.37234698,73.59606259,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9436799,WHOSIS_000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,,,,,,,80.4 [80.2-80.6],80.38009537,80.17208125,80.61611426,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9440704,WHOSIS_000001,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_BTSX,2016,,,,,,,76.1 [76.1-76.2],76.12474817,76.11407623,76.19609834,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9441067,WHOSIS_000001,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_BTSX,2018,,,,,,,75.1 [74.9-75.5],75.13145241,74.89054137,75.48192785,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9441180,WHOSIS_000001,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_MLE,2017,,,,,,,62.5 [61.6-63.4],62.48440988,61.62777296,63.35103894,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9441258,WHOSIS_000001,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_BTSX,2001,,,,,,,72.1 [71.9-72.5],72.14321688,71.8779653,72.52135376,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9441774,WHOSIS_000001,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,74.9 [74.6-75.2],74.86116887,74.61384696,75.23359836,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9442268,WHOSIS_000001,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,78.7 [78.6-78.8],78.67775018,78.58338983,78.83848089,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9442599,WHOSIS_000001,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,74.8 [74.6-75.0],74.76843597,74.61229729,74.96908372,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9442757,WHOSIS_000001,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_MLE,2018,,,,,,,74.9 [74.4-75.5],74.9210459,74.41607934,75.49787372,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9442954,WHOSIS_000001,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,81.7 [81.7-81.8],81.74947249,81.73588614,81.82890628,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9443098,WHOSIS_000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,,,,,,,66.9 [66.6-67.2],66.86400866,66.64078738,67.17600477,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9443121,WHOSIS_000001,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,71.4 [71.4-71.5],71.41705313,71.37029922,71.53003604,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9443685,WHOSIS_000001,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,73.9 [73.7-74.2],73.90009021,73.68817516,74.1774252,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9447678,WHOSIS_000001,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_FMLE,2006,,,,,,,75.4 [75.3-75.5],75.40645451,75.33769633,75.523476,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9447732,WHOSIS_000001,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_MLE,2021,,,,,,,68.4 [67.5-69.5],68.41079132,67.49228801,69.49192962,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9447985,WHOSIS_000001,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,58.0 [57.1-59.0],58.01798666,57.10547348,59.03514242,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9448607,WHOSIS_000001,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,,,,,,,84.0 [84.0-84.1],83.99785058,83.96639118,84.08593071,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9448774,WHOSIS_000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,68.4 [67.9-68.9],68.40590232,67.94149595,68.92197983,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9453008,WHOSIS_000001,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,82.3 [82.3-82.4],82.32833586,82.31570221,82.41329553,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9453155,WHOSIS_000001,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2013,,,,,,,67.5 [66.8-68.5],67.45652515,66.78861824,68.45594751,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9453806,WHOSIS_000001,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,66.2 [65.5-67.2],66.19869034,65.48659503,67.18235317,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9454741,WHOSIS_000001,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,79.5 [79.4-79.7],79.51380421,79.41937005,79.65944025,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9455122,WHOSIS_000001,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2000,,,,,,,70.8 [70.0-71.6],70.83115036,70.02578605,71.59978756,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9455438,WHOSIS_000001,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,65.0 [64.3-65.9],65.01480079,64.29751976,65.93859811,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9460085,WHOSIS_000001,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_BTSX,2020,,,,,,,72.6 [72.0-73.3],72.61586296,72.03497831,73.28986841,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9461383,WHOSIS_000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,,,,,,,68.6 [67.9-69.3],68.59311824,67.85982427,69.28577542,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9461484,WHOSIS_000001,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,,,,,,,75.1 [74.5-75.9],75.0947094,74.50970781,75.89890627,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9462307,WHOSIS_000001,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_FMLE,2021,,,,,,,85.3 [85.3-85.4],85.29773694,85.28640261,85.36598638,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9465481,WHOSIS_000001,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,,,,,,,77.5 [77.3-77.7],77.47914168,77.33892916,77.69059796,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9465998,WHOSIS_000001,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,61.8 [60.6-62.8],61.76313302,60.56204413,62.79001292,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9467038,WHOSIS_000001,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2016,,,,,,,72.4 [71.8-73.1],72.36361653,71.77471882,73.09277016,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9467295,WHOSIS_000001,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,66.2 [65.5-67.0],66.22237453,65.51528977,66.98031319,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9467426,WHOSIS_000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,67.7 [67.0-68.4],67.71416526,66.97371664,68.44157308,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9467622,WHOSIS_000001,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_BTSX,2006,,,,,,,67.8 [67.7-67.9],67.7845536,67.73848939,67.86772798,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9467794,WHOSIS_000001,COUNTRY,MRT,AFR,YEAR,Africa,SEX,SEX_FMLE,2008,,,,,,,67.5 [67.0-68.2],67.5287575,66.99010217,68.24973778,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9468652,WHOSIS_000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,56.5 [55.6-57.2],56.47652053,55.55040155,57.20113694,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9474766,WHOSIS_000001,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,64.9 [64.5-65.3],64.85780334,64.46010472,65.34931678,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9478710,WHOSIS_000001,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_BTSX,2018,,,,,,,72.7 [72.5-73.1],72.72918484,72.45802444,73.08925013,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9479035,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,SEX_FMLE,2003,,,,,,,73.3 [73.1-73.7],73.32616468,73.05121594,73.70963208,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9479325,WHOSIS_000001,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_MLE,2008,,,,,,,79.6 [79.5-79.8],79.58166295,79.47542678,79.76677737,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9479327,WHOSIS_000001,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,83.1 [83.1-83.2],83.14597251,83.14003065,83.2352867,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9479601,WHOSIS_000001,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,76.1 [75.8-76.5],76.10482133,75.80216465,76.49535942,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9479791,WHOSIS_000001,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_MLE,2016,,,,,,,58.9 [57.8-60.1],58.88129873,57.81444567,60.12712096,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9481704,WHOSIS_000001,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_MLE,2011,,,,,,,62.7 [62.2-63.3],62.72159469,62.16072776,63.34800497,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9481844,WHOSIS_000001,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,79.5 [79.3-79.8],79.53715992,79.33484169,79.83354104,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9485298,WHOSIS_000001,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_FMLE,2011,,,,,,,79.5 [79.2-80.0],79.54894201,79.21840932,79.96418701,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9485720,WHOSIS_000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,73.7 [73.4-74.1],73.67784575,73.40480476,74.05118081,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9486334,WHOSIS_000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_MLE,2012,,,,,,,63.7 [63.0-64.5],63.67947397,62.97655799,64.45037506,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9486693,WHOSIS_000001,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,56.7 [55.8-57.5],56.68318125,55.84633894,57.54692152,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9487534,WHOSIS_000001,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2012,,,,,,,67.9 [67.3-68.8],67.92491469,67.34122716,68.76081479,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9491459,WHOSIS_000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_MLE,2007,,,,,,,72.0 [71.8-72.3],71.9892024,71.79212268,72.25741566,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9492321,WHOSIS_000001,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,44.0 [43.2-45.1],44.04557529,43.23488878,45.07687448,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9492783,WHOSIS_000001,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_MLE,2015,,,,,,,75.8 [75.8-75.9],75.82230798,75.77687047,75.91360863,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9493465,WHOSIS_000001,REGION,AMR,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,75.8 [75.6-76.0],75.79804084,75.64580812,75.97650294,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9493603,WHOSIS_000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2009,,,,,,,78.7 [78.7-78.8],78.73699342,78.72005146,78.81897515,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9493918,WHOSIS_000001,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_BTSX,2020,,,,,,,80.8 [80.8-80.8],80.77564866,80.76118616,80.84976458,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9494268,WHOSIS_000001,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,79.6 [79.5-79.6],79.57418828,79.50732995,79.64104661,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9494593,WHOSIS_000001,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_MLE,2018,,,,,,,54.8 [53.7-55.8],54.81726783,53.74109776,55.78085557,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9497323,WHOSIS_000001,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,83.6 [83.6-83.7],83.59294352,83.57839086,83.67252515,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9499741,WHOSIS_000001,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_FMLE,2017,,,,,,,60.0 [59.1-60.9],60.04791192,59.0824378,60.93776627,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9499905,WHOSIS_000001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2007,,,,,,,63.4 [62.6-64.2],63.38445782,62.60504975,64.20833682,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9500852,WHOSIS_000001,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,77.7 [77.7-77.8],77.68985024,77.67162853,77.78002507,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9503919,WHOSIS_000001,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,48.8 [47.6-50.0],48.78111844,47.59563407,50.04198318,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9504240,WHOSIS_000001,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_BTSX,2018,,,,,,,81.0 [80.8-81.1],80.95873943,80.83636315,81.13511232,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9504267,WHOSIS_000001,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,55.9 [54.1-57.7],55.87351492,54.1148573,57.68472738,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9511140,WHOSIS_000001,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,71.3 [71.1-71.7],71.34856579,71.06589358,71.74214428,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
